Symbol,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Industry,DPS,DY
ETN,0.001916519,-0.071659751,0.125534887,-0.035617908,0.019692792,0.04161195,-0.057270538,-0.094325239,-0.058105027,-0.100946424,0.089863576,0.050425435,-0.105226928,-0.029400541,0.122748037,0.114114924,0.011349102,-0.017068282,-0.030829108,0.061610525,0.05878972,-0.01247367,-0.029523673,0.052824181,Industrials,2.28,3.28
EBAY,0.02259473,-0.055595184,0.09264159,-0.003971707,0.01005553,0.053209674,-0.018252916,0.109115593,-0.035917495,-0.098487639,0.141571148,0.060573477,-0.071307874,-0.146288246,0.014492754,0.002521093,0.023889312,0.001227957,-0.042927189,0.331055105,0.032092426,0.023010012,-0.133434703,-0.024552824,InformationTechnology,0,0
ECL,-0.037625889,-0.007175655,0.113423958,-0.007234187,-0.02098264,0.02384353,-0.010960419,0.024232765,-0.057594325,0.008327263,0.096882941,-0.009887817,-0.037208214,-0.056915452,-0.049318623,0.091097427,0.031025852,0.01965557,0.014576223,-0.001855018,0.039449303,-0.007867864,-0.062027628,0.022422747,Materials,1.48,1.23
EIX,0.036607823,0.040775765,-0.057226718,-0.021145011,-0.024491801,-0.002133207,-0.079131932,0.079704896,-0.025495729,0.085769819,-0.040431234,-0.019167228,0.005459426,0.043742595,0.102912707,0.061870814,-0.016414066,0.013010851,0.09117338,-0.003733732,-0.060222243,2.33E-06,0.017024263,-0.064099154,Utilities,2.17,3.1
EW,-0.01773592,-0.015936568,0.061188721,0.070966785,-0.110978544,0.032135807,0.089580705,0.068314348,-0.07413249,0.009156686,0.105366788,0.03722562,-0.030920209,-0.009749354,0.112389734,0.013908034,0.204058499,-0.072592026,0.01248734,0.148300346,0.005588605,0.046891228,-0.210185778,-0.129909713,HealthCare,0,0
EA,0.070339176,0.16673758,0.042289445,0.028681357,-0.012410745,0.08039246,0.059592131,0.075939895,-0.075471709,0.024187422,0.063763838,-0.059386693,0.013718837,-0.060680994,-0.004802556,0.029109637,-0.064438102,0.240905456,-0.012898997,0.007391737,0.064334421,0.051335699,-0.080562118,0.009169651,InformationTechnology,0,0
EMR,-0.031686297,-0.07759601,0.025515561,-0.022444745,0.039032154,0.033226661,-0.080915318,-0.06639003,-0.068930906,-0.074392365,0.069277877,0.069159303,-0.043399996,-0.038678654,0.072846893,0.11365963,0.004597289,-0.039245864,0.002691212,0.071702511,-0.049291019,0.034738042,-0.070262365,0.124364699,Industrials,1.92,3.34
ENDP,-0.014350076,0.103854655,0.075241765,0.047897186,-0.06276474,-0.00368738,-0.049068767,0.099058365,-0.120402112,-0.100259753,-0.134093492,0.024837439,-0.004229001,-0.093923553,-0.246259235,-0.326716113,-0.040852575,-0.414444444,-0.013915244,0.113534381,0.192396302,-0.026570095,-0.069478908,-0.146133333,HealthCare,0,0
ETR,0.04266987,0.000342945,-0.082046676,-0.025405625,-0.004000565,0.001727781,-0.078069831,0.00737579,-0.068903387,-0.003520656,0.047004681,-0.009624424,0.025964368,0.032475065,0.035412023,0.097908907,-0.051715376,0.021183586,0.071522595,0.000491712,-0.028843138,-0.01879788,-0.039749781,-0.055693824,Utilities,3.48,4.92
EVHC,-0.01894802,-0.008936235,0.065154099,0.047241918,-0.010169466,-0.026606903,0.068470878,0.134751748,-0.085491029,-0.10202587,-0.233487354,-0.02482273,-0.0556364,-0.149018065,-0.004977376,-0.072305593,0.109313676,0.096332307,0.022571625,-0.030745013,-0.127287556,0.03774469,-0.111809564,0.148634876,HealthCare,0,0
EOG,0.061692849,-0.031104769,0.007750207,0.021957261,0.08109791,-0.103688688,-0.012853807,-0.116591063,0.014509547,-0.070361285,0.181585873,-0.028188691,-0.151504238,0.005934905,-0.088425758,0.121099832,0.14080277,-0.015250618,0.025319537,-0.018682208,0.083109008,0.092891832,-0.06340588,0.133819943,Energy,0.67,0.63
EQT,-0.167949026,-0.016644627,0.072531512,0.038341146,0.085314284,-0.05383856,-0.043846285,-0.055200358,0.013021345,-0.167694765,0.020071131,-0.133559175,-0.088954887,0.184346803,-0.096707381,0.206673835,0.042224106,0.045376437,0.05706491,-0.059021053,-0.018238223,0.015664364,-0.091159478,0.062302896,Energy,0.12,0.16
EFX,0.016593393,0.044392137,0.10549384,-0.000859513,0.042258093,0.038080651,-0.032293469,0.051910556,-0.038768141,-0.00735445,0.096624731,0.049012303,-0.001165895,-0.05001347,-0.008695744,0.093161183,0.05214808,0.048387226,0.021235898,0.031620076,-0.001699628,0.020318464,-0.078837885,-0.074279762,Financials,1.32,1.13
EQIX,-0.001936888,-0.043531936,0.033754426,0.046181394,0.0991195,0.054076483,-0.052486331,0.098070819,-0.026707857,0.013455962,0.093343146,-0.000606755,0.025653612,0.027017281,-0.022152879,0.095160231,-0.001088504,0.101394347,0.071077321,-0.038325699,-0.006571654,-0.022785816,-0.008244274,-0.046703711,RealEstate,7,2.02
EQR,0.020963855,0.080317413,-0.007473295,0.017761796,-0.051374219,0.006227983,-0.048512377,0.066125081,-0.047587142,0.062435333,0.029286402,0.032333153,0.029287105,-0.055153811,-0.033726785,0.136283314,-0.092762852,0.016747416,0.002847253,-0.01292105,-0.045888974,0.047267616,-0.040105735,-0.02817817,RealEstate,2.02,3.21
ESS,0.027013197,0.094143226,-0.016014155,0.040001902,-0.03458022,0.003018684,-0.038970646,0.05840004,-0.045751713,0.047909545,-0.013338097,0.046951551,0.043501088,-0.109853451,-0.017971926,0.125338075,-0.057342041,0.030755295,0.011187553,0.025384785,-0.028989239,-0.012450945,-0.038661882,0.008547816,RealEstate,6.4,2.93
EL,0.027785166,-0.073621992,0.174576516,0.005927188,-0.022486779,0.078457365,-0.008807032,0.028271417,-0.102065627,0.011407881,-0.002726878,0.04916682,0.046837794,-0.031910067,0.074823824,0.032628905,0.016541264,-0.039531391,-0.008280765,0.020654927,-0.036324733,-0.007508802,-0.016147187,-0.104357305,ConsumerStaples,1.36,1.71
ES,0.064975345,0.038490288,-0.06145271,-0.023768157,-0.034837692,0.018739705,-0.077969524,0.094913077,-0.049879346,0.081403996,0.006321604,0.000196355,0.010664764,0.053456028,0.017561251,0.074401473,-0.032567703,-0.01317418,0.084359143,-0.02353922,-0.077278235,0.012279598,0.016242174,-0.062477333,Utilities,1.78,3.31
EXC,0.025159107,-0.028047463,-0.05041297,-0.009139096,0.012198735,0.00366134,-0.071238636,0.021323977,-0.032095596,-0.034460362,-0.059932651,-0.011208602,0.0168437,0.064818162,0.075367783,0.138774323,-0.02147248,-0.014465072,0.060986359,0.025302447,-0.079746401,-0.020882271,0.023430347,-0.03623153,Utilities,1.27,3.64
EXPE,-0.020089501,0.006677617,0.067729518,0.027964955,0.001062439,0.140094646,0.019485319,0.11056249,-0.051010412,0.023393385,0.158225643,-0.094999194,0.009666127,-0.187127919,0.030384044,0.037999149,0.073734009,-0.037032151,-0.044408469,0.097365976,-0.06241349,0.069648042,0.107179584,-0.037984497,ConsumerDiscretionary,1.04,0.84
EXPD,-0.047202033,-0.020847384,0.105769218,-0.002484454,-0.048775406,0.007941879,0.005890126,0.016482279,0.044804831,-0.039207694,0.058235909,-0.017915129,-0.070869406,0.0004435,0.014627633,0.06618617,0.016390032,-0.013297111,0.010092718,0.007952712,0.02468134,0.017176716,-0.000970491,0.032495029,Industrials,0.8,1.45
ESRX,0.018280168,-0.046769802,0.050551382,0.023351763,-0.004264089,0.00856478,0.02065645,0.012705172,-0.071833041,-0.031578936,0.066946616,-0.010419009,0.022578392,-0.177782866,-0.02073196,-0.024012434,0.073373138,0.024684659,0.003309067,0.003561966,-0.044301341,-0.029848667,-0.044378237,0.125815946,HealthCare,0,0
EXR,-0.00273588,0.125511615,-0.003333372,0.03481011,-0.024271094,0.06218718,-0.060353133,0.127261553,-0.000544028,0.0587612,0.026956939,0.056915728,0.060622554,0.028114829,-0.09416693,0.145611874,-0.091055029,0.094408569,0.004214484,-0.070456,-0.063589815,-0.004262511,-0.078831403,-0.040874886,RealEstate,3.12,4.16
XOM,0.021095659,-0.054407836,0.020435158,-0.039981962,0.027882446,-0.016771396,-0.023474121,-0.047956745,-0.041232304,-0.011828862,0.112844731,-0.004449277,-0.045432354,-0.001282869,0.038888434,0.042919442,0.0575429,0.015476693,0.053021833,-0.051098767,-0.011994439,0.001606515,-0.045371178,0.057045473,Energy,3,3.37
FFIV,0.00990788,-0.144477641,0.05823329,-0.026921782,0.061597311,0.030077078,-0.042485511,0.114582478,-0.094900813,-0.046207074,-0.048359291,-0.065335728,-0.058640786,-0.03279703,0.025485168,0.100655092,-0.010392046,0.052028611,0.033030845,0.084153218,-0.005590626,0.015562584,0.108873621,0.018377779,InformationTechnology,0,0
FB,0.004118404,-0.027044259,0.040310853,0.041154868,-0.041960642,0.005332043,0.083091234,0.096070949,-0.048718242,0.005255529,0.134260275,0.02226142,0.004029221,0.072138302,-0.047143758,0.067153013,0.030499597,0.010460929,-0.038128096,0.084529253,0.017589164,0.017047264,0.021205277,-0.095961574,InformationTechnology,0,0
FAST,0.05221235,-0.060648986,-0.064189241,-0.002647479,0.035365911,-0.026044115,0.016140686,-0.000660431,-0.07931191,-0.050077924,0.07748532,0.03626156,0.005914148,0.001533325,0.116617312,0.081916537,-0.038775402,-0.016242873,-0.035628925,-0.02999007,0.008421118,-0.030851352,-0.05974963,0.216008261,Industrials,1.2,2.45
FRT,0.012451452,0.077251591,-0.012102662,0.042784937,-0.091977473,0.005984918,-0.041223444,0.06792093,-0.056363665,0.06452946,0.051594083,0.021116452,0.003423337,0.032375029,-0.01836509,0.060439597,-0.025440651,0.007298847,0.087180112,0.025067919,-0.063052451,-0.025772147,-0.05651918,-0.033119866,RealEstate,3.92,2.77
FDX,-0.024275994,-0.026200607,0.046537774,-0.064067802,0.024901822,0.021525035,-0.014931781,0.005986,-0.121397743,-0.04241008,0.083831102,0.015956414,-0.058636701,-0.108128097,0.030102356,0.190875428,0.014687785,-0.000847915,-0.077654264,0.066675404,0.018715236,0.061686705,-0.002060831,0.099529545,Industrials,1.6,0.81
FIS,0.020521836,0.003697741,0.082652498,0.010921149,-0.081839512,0.003360519,-0.010343652,0.058737922,0.055479081,-0.025029648,0.087060187,-0.126851294,-0.044156648,-0.014356389,-0.024778193,0.091385465,0.039330378,0.128723273,-0.004419306,0.079397326,-0.002514725,-0.025689654,-0.040373894,0.044237068,InformationTechnology,1.04,1.38
FITB,0.019358352,-0.151128531,0.11907528,-0.019667073,0.061007857,0.012000024,0.034940235,0.012007657,-0.054579944,-0.044251736,0.007403388,0.085039389,-0.02135493,-0.213930345,-0.034177185,0.102092368,0.097064041,0.03058453,-0.060319741,0.079022055,0.062170787,0.021288577,0.063538664,0.195772059,Financials,0.52,1.93
FSLR,-0.086065596,-0.051121034,0.411862004,0.000669473,-0.002007075,-0.166918038,-0.054918508,-0.057045573,0.079909731,-0.106396321,0.33497076,-0.009812546,0.167757925,0.040460768,0.046752095,-0.047307665,-0.18446036,-0.1108524,-0.023564994,-0.037128713,-0.189802913,0.044156584,0.025322865,-0.251173166,InformationTechnology,0,0
FE,0.057212552,0.034367772,-0.124865097,0.002287164,0.024244077,0.003451612,-0.087724253,0.043317975,-0.048733949,-0.020337878,-0.003513244,0.017883685,0.010831461,0.04191623,0.023578144,0.074693826,-0.093967238,0.017667123,0.064004838,0.000286446,-0.052474378,0.010693615,0.036577979,-0.077534369,Utilities,1.44,4.69
FISV,-0.007273703,0.02198109,0.076382202,0.017036019,-0.022670075,0.032860877,0.033437304,0.048653856,-0.018305365,0.015714836,0.114305518,-0.002797679,-0.049667489,0.033894588,0.011315556,0.072675993,-0.047377665,0.077875572,0.032279511,0.014991244,-0.066237749,-0.034740436,-0.009952729,0.062347683,InformationTechnology,0,0
FLIR,0.018279277,-0.065304867,0.072504146,-0.030978908,-0.012468047,-0.007580382,0.008837958,-0.000973334,-0.066772497,-0.022354213,-0.047159653,0.150204591,-0.081479082,0.041681533,0.063039094,0.064276514,-0.083156333,0.035315619,-0.00642052,0.05266569,-0.049982363,0.019137198,0.047740231,0.094549276,Industrials,0.48,1.31
FLS,0.019067941,-0.089252889,0.140209248,-0.08791523,0.036112552,-0.060310971,-0.039349135,-0.107671863,-0.039582891,-0.084431473,0.126883772,-0.002588346,-0.085918848,-0.081749116,0.087474187,0.061148278,0.099076808,-0.013931569,-0.05790356,0.059331347,0.01086732,0.001465162,-0.122097922,0.120425106,Industrials,0.76,1.47
FLR,-0.021939006,-0.11611418,0.086216241,-0.014482818,0.052134343,-0.061691816,-0.0570972,-0.118090851,-0.0196614,-0.071679062,0.128925626,0.020960815,-0.028395007,-0.049343552,0.030240116,0.166377009,0.017877112,-0.030532007,-0.066312979,0.086038939,-0.026381204,-0.011175375,0.013055378,0.029236314,Industrials,0.84,1.47
FMC,0.051084655,0.008241258,0.1027826,-0.094576822,0.035982551,-0.0360817,-0.077952376,-0.076308305,-0.128347694,-0.194678613,0.200530783,0.055514632,-0.085586106,-0.087145441,0.053751299,0.076878993,0.071587764,0.097780939,-0.02102048,0.026560171,-0.012620983,0.033351737,-0.029995883,0.196843681,Materials,0.66,1.12
FTI,-0.019468286,-0.199829206,0.065368196,-0.073128024,0.191569856,-0.052380887,-0.007178727,-0.210412234,0.061660596,-0.108683126,0.091290387,0.005616257,-0.147266314,-0.133057566,-0.024652048,0.115368931,0.114400544,-0.106920302,-0.020565553,-0.048368991,0.111111194,0.052127622,0.087630603,0.061667121,Energy,0,0
FL,-0.019375122,-0.048926523,0.05543019,0.121595223,-0.052455612,0.063078238,0.060284788,0.056591263,0.003401899,0.016668954,-0.055260964,-0.040590425,0.001384582,0.042058404,-0.074896336,0.031999992,-0.043054373,-0.089843752,-0.018955607,0.091910603,0.100972819,0.031688022,-0.010055902,0.07338627,ConsumerDiscretionary,1.1,1.41
F,-0.014621778,-0.041283675,0.110808937,-0.012239915,-0.011836231,-0.03987339,-0.010547193,-0.001896512,-0.064733693,-0.021629349,0.102484344,-0.032410506,-0.016748066,-0.124010148,0.047738707,0.079136769,0.015522815,-0.00516226,-0.068198688,0.018203409,-0.004739281,-0.042063628,-0.015222612,0.018739353,ConsumerDiscretionary,0.6,4.56
FBHS,0.007791754,-0.010603101,0.037187692,0.025043195,-0.06065715,0.031362302,-0.000872224,0.042121336,0.005132187,-0.007941439,0.102380519,0.053114747,0.009641588,-0.124504524,0.036790417,0.115890072,-0.011242031,0.061723184,-0.011931094,0.091426557,0.007112051,-0.085903158,-0.059724527,0.012307771,Industrials,0.64,1.14
BEN,-0.014997929,-0.06935159,0.04463424,-0.043856862,0.004676537,-0.012606713,-0.034047884,-0.070976967,-0.109110827,-0.078112419,0.093934585,0.028459231,-0.117407913,-0.058663823,0.034333483,0.094400246,-0.043789974,0.000267738,-0.101285054,0.084506984,0.00856598,-0.020386158,-0.053696936,0.166369519,Financials,0.72,1.76
FCX,-0.129981367,-0.270496424,0.286734102,-0.123901867,0.231332641,-0.155565186,-0.052417193,-0.362830079,-0.094468089,-0.08928579,0.219366019,-0.305012744,-0.172371638,-0.320531758,0.658695652,0.355176933,0.353965184,-0.208571429,0.005415162,0.163375224,-0.206018519,0.055393586,0.02946593,0.372987478,Materials,0,0
FTR,-0.039345236,0.007496174,0.187499904,-0.104081516,-0.026950382,-0.233677259,-0.038834958,-0.046464665,0.074152615,-0.044916303,0.082105431,-0.029183,-0.043548807,-0.025695774,0.189010774,0.052837863,-0.005366794,-0.070143842,-0.024441837,0.052631503,-0.115384547,-0.074713545,-0.033653846,-0.092039801,TelecommunicationsServices,0.42,11.44
GPS,0.063383982,-0.016709342,0.009953879,0.041586609,-0.080184989,-0.033047307,-0.004174378,-0.038549733,-0.10060298,-0.13136242,-0.036990554,-0.018001402,-0.07594462,0.010216456,0.118527506,0.063291202,-0.205360708,-0.223899884,0.179544079,0.228680495,-0.035672754,-0.105749963,0.253521127,-0.094961979,ConsumerDiscretionary,0.92,3.55
GRMN,-0.069884172,-0.008896483,-0.052138988,-0.04251461,-0.049032039,0.006417304,-0.023258793,-0.045982252,-0.102600792,-0.032426853,-0.011427014,0.067098967,-0.004285408,-0.053537735,0.151506552,-0.000746639,0.066816884,-0.002580337,0.009846638,0.280763867,-0.096631663,-0.009205716,0.005196425,0.078577314,ConsumerDiscretionary,2.04,4.08
GD,-0.053247104,-0.027669646,0.04181361,-0.021977249,0.016912155,0.020681619,0.015857761,0.052367877,-0.047481752,-0.028726347,0.082366466,-0.014268414,-0.062132999,-0.021037277,0.018688745,-0.0359581,0.075900234,0.009607044,-0.01293717,0.054941001,0.036285656,0.019314234,-0.023654321,0.163261246,Industrials,3.04,1.73
GE,-0.037074056,-0.05461023,0.097903613,-0.045402056,0.091495326,0.007016306,-0.01738169,-0.017689118,-0.049042151,0.025209658,0.146709036,0.035269662,0.048196075,-0.065810569,0.009391189,0.090940301,-0.032714685,-0.016910583,0.0492386,-0.010800477,0.003211317,-0.04445673,-0.017555739,0.057044674,Industrials,0.92,2.89
GGP,0.057782766,0.072875942,-0.038767389,0.018614179,-0.067254135,0.033941617,-0.094246334,0.064537405,-0.064848921,0.02324668,0.122162986,-0.120207339,0.07614977,0.030503527,-0.018544942,0.080305251,-0.050989244,-0.041384246,0.109787811,0.078023107,-0.087949987,-0.052848277,-0.088927168,0.015631222,RealEstate,0.88,3.36
GIS,0.010995255,-0.008284052,0.024961852,0.052240176,-0.014529546,0.014636857,-0.00765807,0.052688755,-0.024909841,-0.01109929,0.043518488,-0.006023108,-0.001731283,-0.012283736,0.041408587,0.076465607,-0.024734105,0.023475695,0.136030667,0.014704538,-0.014883808,-0.097994907,-0.02230003,-0.016779622,ConsumerStaples,1.92,3.04
GM,0.053587206,-0.065597287,0.143776941,0.01334447,-0.065066627,0.025955436,-0.063797888,-0.054605549,-0.065693405,0.032246977,0.162891379,0.03695222,-0.050601976,-0.128491625,-0.006747597,0.080984039,0.011772148,-0.016352142,-0.083751087,0.114487702,0.012048171,0.007216765,-0.005350939,0.092721489,ConsumerDiscretionary,1.52,4.04
GPC,0.042724953,-0.127897121,0.033785215,-0.023793234,-0.035840741,0.00690043,-0.003607154,-0.006478327,-0.061382807,0.000390398,0.094945154,-0.001432442,-0.045824221,0.003259998,0.046187828,0.11001419,-0.034118357,0.009898882,0.051816959,0.009777746,0.005672947,-0.016685492,-0.098158301,0.062258607,ConsumerDiscretionary,2.63,2.67
GILD,-0.060406663,0.112136581,-0.012401044,-0.052158813,0.024253638,0.117003188,0.046621064,0.006662112,-0.108518648,-0.061800239,0.101232247,-0.020068414,-0.040894037,-0.179760904,0.051204897,0.057910857,-0.03973438,-0.013037099,-0.036417503,-0.047350756,-0.01371593,0.015555989,-0.069388344,0.000950699,HealthCare,1.88,2.59
GPN,-0.065192217,0.081506235,0.052346157,-0.001959531,0.093804517,0.041090678,-0.008909744,0.083518586,-0.006070695,0.029984781,0.188965314,0.038930131,-0.089484751,-0.086188231,0.034124252,0.071369967,0.10535986,0.076481855,-0.081220357,0.04595137,0.017414098,0.010664948,-0.055237107,-0.054611851,InformationTechnology,0.04,0.06
GS,0.028767006,-0.110509196,0.104261996,-0.009589437,0.044953931,0.0530143,0.012609689,-0.017816846,-0.077143721,-0.078685089,0.07907463,0.016910375,-0.051520939,-0.103589875,-0.070440071,0.049822748,0.045419799,-0.024229366,-0.068347119,0.068851779,0.071234075,-0.04832997,0.105227229,0.234120945,Financials,2.6,1.08
GT,0.04232035,-0.149428522,0.102722796,0.01309389,0.049951914,0.122664744,-0.053375169,0.00136775,-0.011948194,-0.014779961,0.122024195,0.062119406,-0.063360163,-0.128257428,0.060190096,0.094953433,-0.119557448,-0.03451847,-0.082588458,0.119998196,0.023718205,0.100510993,-0.098337182,0.057182223,ConsumerDiscretionary,0.4,1.24
GWW,0.037487844,-0.074738159,0.009093917,-0.004643157,0.053517694,-0.027983651,-0.01531232,-0.033551578,-0.017981905,-0.037728337,-0.023301186,-0.039713995,0.010222412,-0.029122853,0.109317149,0.076210281,0.004669524,-0.021095956,-0.004817199,-0.036963662,0.059913186,-0.025231951,-0.074364015,0.114296658,Industrials,4.88,2.04
HAL,-0.063832202,0.016781055,0.073768349,0.026192777,0.115542377,-0.072523,-0.047545369,-0.029718987,-0.053974528,-0.101651864,0.085714292,0.038301143,-0.141920757,-0.066098707,0.021015006,0.10656754,0.156494962,0.025388864,0.073731612,-0.035990303,-0.01488776,0.047843271,0.024955384,0.154130448,Energy,0.72,1.33
HBI,-0.035430324,-0.002150138,0.149111274,0.050964313,-0.072515594,0.028327218,0.045825445,-0.068727424,-0.026391454,-0.038857518,0.103662718,-0.036693193,-0.04043039,0.038735928,-0.063928337,-0.005265016,0.024347227,-0.063696168,-0.071666102,0.060883441,-0.000467715,-0.04860592,0.017821816,-0.092017304,ConsumerDiscretionary,0.44,1.92
HOG,-0.050228614,-0.06387501,0.03539624,-0.044517807,-0.074580234,-0.043181585,0.053467879,0.034605169,-0.038593538,-0.014944872,-0.099271469,-0.010717917,-0.06602185,-0.118748615,0.089250995,0.189020221,-0.068186229,-0.022366992,-0.023496472,0.168211933,-0.0041572,0.004625557,0.084236547,0.067870905,ConsumerDiscretionary,1.4,2.3
HAR,-0.01676954,0.214787787,0.067159743,-0.031596547,-0.02432085,-0.073131902,-0.013109843,-0.094837683,-0.089295025,-0.0179047,0.145536015,-0.058850866,-0.086758481,-0.210381116,0.035890963,0.161189302,-0.137915508,0.024172492,-0.082055219,0.150654453,0.029048742,-0.002833983,-0.056127806,0.377730098,ConsumerDiscretionary,1.4,1.28
HRS,0.002092936,-0.065302143,0.157157786,0.020175975,0.018791139,-0.0068329,-0.029159293,0.078403317,-0.073788327,-0.04154863,0.081749779,0.057106663,0.045350777,0.00080549,-0.102909088,0.004278968,0.027613701,-0.009287521,0.059286574,0.038111188,0.073424201,-0.009135634,-0.026198092,0.166753058,InformationTechnology,2.12,2.01
HIG,0.009443129,-0.066922484,0.052956289,0.025531627,-0.025107651,0.012734208,0.011189447,0.143853713,-0.029312561,-0.003699713,0.010484946,-0.008829876,-0.047765127,-0.075471699,0.048282708,0.099309588,-0.036892373,0.022569571,-0.017489465,-0.102073054,0.036008104,0.042610147,0.030126161,0.073446036,Financials,0.92,1.9
HAS,-0.07111483,0.006487201,0.134741484,0.014762579,0.12667472,0.018929164,0.036877952,0.058845517,-0.052705083,-0.032846264,0.071315966,-0.048678949,-0.078396413,0.109787536,0.0214056,0.055753169,0.062898521,0.03130916,-0.037805128,-0.026729908,0.00627838,-0.029483636,0.057946254,0.0237381,ConsumerDiscretionary,2.04,2.37
HCA,0.053092221,-0.035290858,0.010451949,0.051579563,-0.016216947,0.105661394,0.108639848,0.025242515,-0.068702278,-0.106903737,-0.110780764,-0.010612051,-0.00631797,0.028833433,-0.005317663,0.127727267,0.032927609,-0.032250135,-0.012945335,0.001558174,-0.020484819,0.001058822,0.011900067,-0.073696591,HealthCare,0,0
HCP,-0.017187506,0.074040448,-0.09295229,0.020066126,-0.067577019,-0.024913313,-0.058109585,0.059500981,-0.026635471,0.005126848,-0.001342379,-0.029714965,0.076273562,-0.060146513,-0.16383949,0.101419853,0.038367088,-0.012320719,0.076361378,0.10881859,0.017516463,-0.03508772,-0.097496701,-0.041596931,RealEstate,1.48,4.93
HP,-0.030625549,-0.116582572,0.137720751,0.015061156,0.145438493,-0.055326775,-0.035210318,-0.180062427,0.033512062,-0.199118812,0.190647551,0.047508988,-0.080686715,-0.05135387,0.057873109,0.108551984,0.126021795,-0.064384054,0.097792284,-0.076865782,-0.013418534,0.113132737,-0.062258556,0.212286971,Energy,2.8,3.43
HES,0.016021388,-0.085749141,0.112461118,-0.092759389,0.133048437,-0.121976633,-0.005867876,-0.117673372,0.007456363,-0.15408099,0.122852524,0.049635328,-0.174185877,-0.12334987,0.02588234,0.213612759,0.132383657,0.005199597,0.007216579,-0.107321088,0.012115527,-0.007232226,-0.105371095,0.16656239,Energy,1,1.59
HOLX,-0.002238769,0.13575172,0.066183732,0.020074057,0.021495702,0.060165912,0.064020157,0.094587465,-0.068410922,0.008245297,-0.006900076,0.038342691,-0.041140002,-0.122770745,0.020330054,-0.003753999,-0.026376812,0.024412027,0.005521593,0.112427868,-0.001818758,0.01067163,-0.072624359,0.063038076,InformationTechnology,0,0
HD,0.061079787,-0.005239613,0.098927413,-0.004840077,-0.058357535,0.041503049,0.002694796,0.053091044,-0.004870564,-0.003279499,0.070568881,0.082821173,-0.007802641,-0.049073709,-0.013040683,0.080919265,0.003447541,-0.008109962,-0.033530105,0.082622029,-0.02482794,-0.040560709,-0.051833967,0.06620006,ConsumerDiscretionary,2.76,2.07
HON,0.00857976,-0.021617217,0.056593596,0.014886208,-0.032499269,0.037534628,-0.021401097,0.030204968,-0.050393192,-0.046136733,0.090717052,0.012337449,-0.003655557,-0.003572519,-0.012338613,0.105574761,0.019812559,0.001337485,0.021874751,8.59E-05,0.008428903,-0.001028176,-0.059267509,0.044983417,Industrials,2.66,2.29
HRL,-0.018462739,-0.012008245,0.142327137,-0.028371203,-0.039809318,0.052805925,-0.01485498,0.054939592,0.031920245,0.036170268,0.07111081,0.109104373,0.055525872,0.020591635,0.057331105,0.017172495,-0.10520605,-0.107393035,0.063644238,0.024555348,0.024364037,-0.008625106,0.018910503,-0.110649299,ConsumerStaples,0.68,1.98
HST,0.033872035,-0.037021505,-0.082568745,-0.029476343,-0.001982223,-0.010923531,0.005387275,-0.022692923,-0.085139281,-0.097179388,0.096141627,-0.042123423,-0.064041087,-0.097131659,0.105415183,0.10430692,-0.052694637,-0.026548678,0.067026466,0.094386176,0.004509612,-0.115017639,-0.005780347,0.15245478,RealEstate,0.8,4.17
HPQ,0.031566914,-0.099676123,-0.035704281,-0.101292154,0.058087234,0.013042221,-0.096667405,0.016994347,-0.08060279,-0.081566475,0.052713834,0.0242241,-0.046221649,-0.179898637,0.10092673,0.165404774,-0.004058348,0.09046448,-0.053337581,0.116334668,0.02569591,0.090332924,-0.06696716,0.062801932,InformationTechnology,0.53,3.36
HUM,0.043036678,0.01956409,0.122507518,0.084706917,-0.069767417,0.296195538,-0.107563579,-0.048044791,0.003844259,-0.01916394,-0.002067067,-0.055813672,0.060125741,-0.088062327,0.087106114,0.035432552,-0.032139835,-0.025752641,0.04443395,-0.040749351,0.035699804,-0.010184118,-0.028723423,0.239666532,HealthCare,1.16,0.57
HBAN,0.046797377,-0.047528559,0.091816281,0.015534339,-0.017194575,0.024861931,0.021492774,0.031830298,-0.065124299,-0.02301657,0.03490569,0.065633488,-0.048010535,-0.224231517,0.019813479,0.098244067,0.054507395,0.038767283,-0.13813353,0.06263982,0.053684195,-0.007898576,0.07505071,0.175471698,Financials,0.32,2.37
ITW,0.00258848,-0.017001019,0.061983101,-0.012436535,-0.036648068,0.002671465,-0.016608037,-0.02527505,-0.055214017,-0.019722228,0.116996805,0.0221884,-0.008011839,-0.02816148,0.046408358,0.092824111,0.020304517,0.01444701,-0.012131575,0.107910901,0.029895982,0.013867712,-0.052319728,0.102227701,Industrials,2.6,2.05
ILMN,-0.033055671,0.05748185,0.001383293,-0.050240498,-0.007487605,0.118480336,0.059588504,0.004304827,-0.098905617,-0.110267668,-0.185075684,0.283500805,0.043773808,-0.177129464,-0.048812866,0.079006893,-0.167293787,0.072894264,-0.030725657,0.184997863,0.011962669,0.079125629,-0.250578025,-0.022036139,HealthCare,0,0
IR,0.00924057,0.047483887,0.011897598,0.017702126,-0.03290249,0.044653742,-0.015612462,-0.089290937,-0.099511372,-0.07678264,0.167224689,-0.009956171,-0.052647592,-0.069090237,0.079463704,0.122369657,0.056926388,0.019377341,-0.042193993,0.040515134,0.026109169,0.004072419,-0.00956728,0.107742605,Industrials,1.6,2.04
